FID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
2711,1079550,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2B,0541,2015/01/30 16:38:00
2712,1079809,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6E,0871,2015/01/23 22:40:00
2713,1079745,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0344,2015/01/30 00:00:00
2714,1079903,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,6,6D,0811,2015/02/01 07:18:59
2715,1079553,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6B,1084,2015/01/30 23:58:00
2716,1079811,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0747,2015/01/23 21:45:00
2717,1079747,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1031,2015/01/31 05:00:00
2718,1079906,3532,1,DANGEROUS DRUG,11351 HS POSS/SALE COCAINE,3,3M,0741,2015/02/01 06:04:00
2719,1079554,3532,0,DANGEROUS DRUG,11350(A)HS POSS CNTRL SUBST,UI,UI,UI,2015/01/30 00:53:59
2720,1079812,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6B,1035,2015/01/23 15:30:00
2721,1079748,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0437,2015/01/31 06:30:00
2722,1079907,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3A,0704,2015/02/01 05:13:59
2723,1079555,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,5,5C,1624,2015/01/29 19:25:00
2724,1079813,2310,1,LARCENY,530.5(E) PC THEFT OF MAIL,3,3A,0776,2015/01/31 16:41:59
2725,1079749,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1623,2015/01/31 06:00:00
2726,1079908,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1111,2015/01/31 15:00:00
2727,1079909,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,3,3M,0734,2015/02/01 02:34:00
2728,1079910,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,1356,2015/01/23 03:29:00
2729,1079912,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0563,2015/02/01 01:09:00
2730,1079915,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0564,2015/01/29 08:00:00
2731,1079916,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0563,2015/01/31 23:35:59
2732,1079923,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6A,1012,2015/01/31 11:22:00
2733,1079925,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,6,6D,0841,2015/01/31 07:38:00
2734,1079926,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0747,2015/01/31 07:31:59
2735,1079927,3699,18,SEX REGISTRATI,290.011(A) TRANS-30 DAY UPDTE,3,3M,0734,2015/01/31 06:40:00
2736,1079929,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6B,1036,2015/01/31 00:00:00
2737,1079930,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0505,2015/01/30 00:59:59
2738,1079932,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1604,2015/01/23 20:25:00
2739,1079933,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0712,2015/01/08 15:59:59
2740,1079934,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0928,2015/01/24 05:39:59
2741,1079936,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3M,0744,2015/01/02 22:05:00
2742,1079937,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0762,2015/01/24 04:30:00
2743,1079938,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6D,0822,2015/01/22 09:00:00
2744,1079814,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,6,6E,1101,2015/01/29 16:33:00
2745,1079751,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0617,2015/01/31 06:00:00
2746,1079558,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6C,1441,2015/01/29 20:02:00
2747,1079819,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1153,2015/01/30 21:43:59
2748,1079752,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0619,2015/01/23 01:18:00
2749,1079559,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,2,2C,0606,2015/01/23 05:00:00
2750,1079821,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1015,2015/01/31 21:52:00
2751,1079753,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1007,2015/01/26 20:10:00
2752,1079563,2803,05,STOLEN PROP,496(A) REC STOLEN PROP-MISD,2,2C,0602,2015/01/30 20:39:00
2753,1079823,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6A,1023,2015/01/31 19:30:00
2754,1079754,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,0532,2015/01/28 02:18:00
2755,1079564,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,4,4C,1301,2015/01/30 00:45:00
2756,1079825,5212,59,WEAPON OFFENSE,"22210 POSS BILLYCLUB, SAP, ETC",6,6D,0856,2015/01/31 17:29:59
2757,1079755,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,UI,UI,UI,2015/01/30 23:28:00
2758,1079565,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0606,2015/01/28 21:59:00
2759,1079829,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1134,2015/01/30 12:59:59
2760,1079756,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2B,0546,2015/01/28 18:40:00
2761,1079569,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6B,1402,2015/01/30 03:59:59
2762,1079835,5309,02,PUBLIC PEACE,653X(A) MISUSE 911 EMERGENCY,3,3M,0732,2015/02/01 02:13:00
2763,1079758,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0909,2015/01/28 20:06:00
2764,1079572,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0747,2015/01/25 22:50:00
2765,1079836,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,4,4A,0934,2015/01/31 19:17:00
2766,1079759,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0934,2015/01/31 05:45:00
2767,1079574,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0568,2015/01/30 01:15:59
2768,1079839,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0766,2015/01/22 22:36:00
2769,1079760,5011,3,OBST JUDICIARY,3454(C) PC FLASH INCARCERATION,2,2B,0525,2015/01/30 20:32:59
2770,1079575,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6C,1134,2015/01/30 02:42:00
2771,1079840,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0551,2015/01/22 07:30:00
2772,1079762,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1421,2015/01/25 11:45:00
2773,1079578,5012,2,OBST JUDICIARY,PROBATION VIOLATION-FELONY,6,6C,1145,2015/01/29 09:43:00
2774,1079841,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0742,2015/01/23 23:10:00
2775,1079842,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0732,2015/01/24 06:49:59
2776,1079843,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6A,1012,2015/01/24 06:14:59
2777,1079844,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2B,0563,2015/01/31 18:51:00
2778,1079845,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,1,1A,0328,2015/01/21 21:32:00
2779,1079846,3570,0,NARCOTICS,11379(A)HS SELL/TRANSP AMPHET,5,5C,1605,2015/01/31 23:29:00
2780,1079848,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,2,2C,0619,2015/02/01 01:02:00
2781,1079766,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,5,5A,1371,2015/01/28 06:52:00
2782,1079767,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,1,1A,0104,2015/01/29 02:32:59
2783,1079587,2304,0,LARCENY,484 PC PETTY THEFT AUTO PART,2,2C,0603,2015/01/29 22:02:00
2784,1079769,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,1,1C,0429,2015/01/29 04:09:59
2785,1079608,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1124,2015/01/23 17:47:00
2786,1079770,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1258,2015/01/31 06:59:59
2787,1079609,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3M,0734,2015/01/21 00:14:59
2788,1079771,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,4,4C,1296,2015/01/29 18:59:59
2789,1079610,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,1251,2015/01/24 18:55:00
2790,1079772,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,3,3B,0746,2015/01/29 11:00:00
2791,1079613,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,0985,2015/01/20 16:50:00
2792,1079774,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1A,0336,2015/01/30 08:26:59
2793,1079614,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,0985,2015/01/27 15:24:00
2794,1079616,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0841,2015/01/27 01:30:00
2795,1079618,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2B,0564,2015/01/22 18:14:59
2796,1079622,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6A,1081,2015/01/29 23:00:00
2797,1079624,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,0977,2015/01/27 01:15:00
2798,1079626,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1403,2015/01/06 04:44:59
2799,1079627,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,0985,2015/01/30 16:15:00
2800,1079628,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,2,2B,0564,2015/01/07 08:15:00
2801,1080064,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,1,1A,0333,2015/01/31 01:46:00
2802,1080065,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1A,0136,2015/01/31 02:22:00
2803,1080066,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,3,3B,0736,2015/01/31 02:45:00
2804,1080067,5404,00,TRAFFIC,23140(A) VC MINOR DUI B.A.>.05,4,4B,1302,2015/01/31 05:57:00
2805,1080068,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,4,4B,1351,2015/01/31 07:27:00
2806,1080069,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,3,3M,0744,2015/01/31 10:18:59
2807,1080070,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,4,4B,1326,2015/01/31 16:18:00
2808,1080071,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0517,2015/01/31 19:12:59
2809,1080072,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,5,5C,1623,2015/02/01 00:08:59
2810,1080073,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6C,1153,2015/02/01 04:50:59
2811,1080074,7399,69,SAC CITY CODE,12.72.090 SCC IN PK AFTER HRS,6,6D,0821,2015/02/02 09:24:59
2812,1080075,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,6,6B,1402,2015/02/02 05:02:00
2813,1080076,2501,0,FORGERY,470(D) FORGERY - CHECKS ETC,2,2A,0232,2015/02/02 03:49:59
2814,1080077,3562,01,NARCOTICS,11357(C)HS POSS +28.5GR MARIJ,3,3B,0718,2015/02/02 03:00:00
2815,1080079,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4B,0976,2015/02/01 11:38:00
2816,1080080,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,5,5C,1642,2015/02/01 09:45:00
2817,1080081,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4C,1289,2015/02/01 09:32:00
2818,1080082,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,2,2A,0222,2015/02/01 04:04:00
2819,1080084,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2C,0604,2015/02/01 00:08:59
2820,1080085,7399,28,SAC CITY CODE,9.04.050(A) DRINKING IN PUBLIC,6,6D,0851,2015/02/01 00:59:00
2821,1080324,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0619,2015/01/29 22:30:00
2822,1080100,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4B,0969,2015/02/01 03:30:00
2823,1080101,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,4,4A,0905,2015/02/01 01:41:59
2824,1080102,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2C,0558,2015/02/01 17:51:00
2825,1080103,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,3,3B,0736,2015/02/01 19:51:59
2826,1080104,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,5,5C,1606,2015/02/02 02:09:00
2827,1080105,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2B,0545,2015/02/02 04:31:59
2828,1080106,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5A,1512,2015/02/02 07:11:00
2829,1080107,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6A,1031,2015/02/02 00:49:59
2830,1080108,5212,55,WEAPON OFFENSE,21510 POSS SWITCHBLADE,3,3B,0726,2015/02/01 22:31:59
2831,1080109,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,2,2B,0531,2015/02/02 07:27:00
2832,1080115,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,1346,2015/02/02 06:59:59
2833,1080118,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4C,1296,2015/01/30 06:00:00
2834,1080119,1299,3,ROBBERY,212.5(A)ROBBERY-INHAB DWELLING,1,1A,0136,2015/02/01 03:30:00
2835,1080122,1313,23,BATTERY,243.25 PC BATTERY AGNST ELDER,4,4C,1285,2015/02/01 02:45:59
2836,1080123,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0542,2015/02/02 06:00:00
2837,1080124,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2C,0616,2015/02/01 03:45:00
2838,1080125,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,5,5B,1631,2015/02/01 09:06:00
2839,1080126,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0905,2015/02/01 01:30:00
2840,1080128,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6B,1003,2015/01/31 03:49:59
2841,1080129,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2B,0553,2015/01/31 09:00:00
2842,1080130,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4C,0985,2015/02/01 19:08:00
2843,1080136,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0232,2015/02/02 03:00:00
2844,1080142,2604,4,FRAUD,530 PC FALSE PERS. REC PROP,1,1C,0418,2015/01/31 20:00:00
2845,1080143,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,5,5C,1653,2015/02/01 06:17:59
2846,1080144,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,5,5A,1502,2015/01/12 08:00:59
2847,1080145,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1003,2015/02/02 17:00:00
2848,1080147,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1361,2015/02/02 03:59:59
2849,1080148,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0747,2015/02/02 15:59:59
2850,1080149,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0602,2015/02/02 03:00:00
2851,1080150,2399,11,GRAND THEFT,487H(A) PC GRAND THEFT-BOAT,5,5A,1361,2015/02/02 03:59:59
2852,1080152,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1147,2015/01/31 00:59:59
2853,1080611,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,4,4B,1356,2015/02/04 15:59:59
2854,1080424,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0620,2015/02/03 20:19:00
2855,1080507,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6B,1088,2015/01/29 20:00:00
2856,1080691,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,1,1A,0307,2015/01/28 02:19:59
2857,1080244,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1279,2015/01/30 09:00:00
2858,1080612,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0512,2015/02/03 18:21:59
2859,1080425,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1A,0303,2015/02/02 19:18:00
2860,1080246,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0551,2015/02/01 12:59:59
2861,1080692,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3M,0742,2015/01/27 01:15:00
2862,1080512,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6B,1065,2015/01/27 06:14:59
2863,1080153,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6E,0874,2015/02/02 18:30:00
2864,1080326,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,4,4A,0905,2015/01/31 00:58:00
2865,1080613,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0568,2015/02/03 00:30:00
2866,1080426,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,6,6B,1018,2015/01/29 18:04:59
2867,1080247,2099,3,ARSON,451(C) PC ARSON STRUC/LAND,6,6C,1131,2015/02/01 23:10:00
2868,1080693,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0104,2015/02/01 15:59:59
2869,1080513,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2C,0612,2015/02/01 08:29:59
2870,1080155,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,1106,2015/01/31 01:30:00
2871,1080327,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,0307,2015/01/25 20:29:59
2872,1080615,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0606,2015/02/04 19:21:59
2873,1080427,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0513,2015/01/29 10:50:00
2874,1080248,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1602,2015/02/02 04:09:00
2875,1080694,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,4,4B,1353,2015/02/05 04:21:00
2876,1080697,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0558,2015/01/26 21:59:59
2877,1080699,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,4,4B,1356,2015/01/29 06:59:59
2878,1080702,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5C,1651,2015/02/05 04:47:59
2879,1080705,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6B,1018,2015/01/26 20:00:00
2880,1080706,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1502,2015/02/03 22:12:00
2881,1080707,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0746,2015/01/26 12:00:00
2882,1080709,2506,02,FORGERY,475(A)PC POSS FORGED CHK/NOTE,3,3M,0742,2015/02/05 04:05:00
2883,1080712,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3B,0746,2015/01/18 04:40:00
2884,1080713,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1A,0104,2015/01/23 08:00:00
2885,1080719,3802,2,AGG ASSAULT,368(B)(1)ENDANGER HEALTH/ELDER,6,6C,1422,2015/02/04 23:05:00
2886,1080721,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1A,0145,2015/02/05 02:12:00
2887,1080722,3699,20,SEX REGISTRATI,290.013 FAIL TO REG-CHG ADDR,3,3M,0751,2015/02/05 02:45:59
2888,1080723,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6B,1065,2015/02/05 05:05:00
2889,1080728,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1654,2015/02/04 18:00:00
2890,1080740,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0774,2015/01/26 17:51:59
2891,1080743,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0915,2015/02/02 18:55:00
2892,1080746,2799,5,FRAUD,484B PC DIVERSION OF FUNDS,4,4C,1251,2015/02/03 08:00:59
2893,1080748,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0932,2015/01/27 17:00:00
2894,1080749,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1084,2015/01/26 19:44:59
2895,1080750,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0546,2015/01/28 02:25:00
2896,1080754,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5B,1618,2015/02/05 07:30:00
2897,1080755,2308,0,LARCENY,484 PC PETTY THEFT/INSIDE,6,6B,1084,2015/02/04 20:29:59
2898,1080756,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0855,2015/02/03 07:17:00
2899,1080759,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0841,2015/01/31 18:00:00
2900,1080763,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2C,0619,2015/01/10 03:30:00
2901,1080764,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0905,2015/01/31 21:30:00
2902,1080765,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0727,2015/01/31 15:59:00
2903,1080766,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1B,0435,2015/01/26 08:00:00
2904,1080770,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1B,0423,2015/02/03 17:00:00
2905,1080772,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2015/01/25 02:00:00
2906,1080773,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0955,2015/01/27 20:00:00
2907,1080774,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0523,2015/01/21 23:29:59
2908,1080775,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1359,2015/01/27 20:50:00
2909,1080776,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6B,1421,2015/01/22 06:59:59
2910,1080778,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0964,2015/01/17 21:00:00
2911,1080780,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5A,1392,2015/02/05 00:30:00
2912,1080783,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0752,2015/01/03 03:00:00
2913,1080784,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1B,0434,2015/02/05 00:43:59
2914,1080788,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,1,1A,0145,2015/02/05 00:59:00
2915,1080791,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,5,5C,1606,2015/02/05 01:31:00
2916,1080794,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,1,1B,0443,2015/02/05 03:27:00
2917,1080796,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3A,0785,2015/02/04 17:29:59
2918,1080797,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1001,2015/01/30 15:59:59
2919,1080798,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,1,1A,0328,2015/02/05 04:06:59
2920,1080799,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0965,2015/02/05 21:14:59
2921,1080805,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2A,0504,2015/02/05 05:07:59
2922,1080428,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0723,2015/01/13 18:53:59
2923,1080515,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6E,1116,2015/01/26 14:35:00
2924,1080157,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4B,0987,2015/02/01 00:00:00
2925,1080617,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0623,2015/02/04 15:59:00
2926,1080329,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0619,2015/01/27 23:00:00
2927,1080160,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2015/01/30 20:00:00
2928,1080516,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,5,5C,1642,2015/01/27 22:50:00
2929,1080429,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4B,0977,2015/01/29 07:30:00
2930,1080249,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3B,0747,2015/01/30 21:45:00
2931,1080430,1315,4,ASSAULT,203 PC MAYHEM,5,5A,1387,2015/01/14 18:35:00
2932,1080519,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0328,2015/01/22 15:59:59
2933,1080622,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4A,0918,2015/02/04 10:15:59
2934,1080332,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0307,2015/01/20 01:15:00
2935,1080250,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4A,0957,2015/01/27 20:29:59
2936,1080431,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0877,2015/01/29 09:35:00
2937,1080520,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,2,2B,0545,2015/01/23 02:10:00
2938,1080162,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3B,0767,2015/02/02 03:00:00
2939,1080625,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5A,1363,2015/02/03 04:05:00
2940,1080522,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4A,0908,2015/01/30 23:29:59
